country,country_code,city,state
"Egypt",EG,"Shibīn al Kawm","Monufia"
"Egypt",EG,"Talā","Monufia"
"Egypt",EG,"Al Khārijah","New Valley"
"Egypt",EG,"Qaşr al Farāfirah","New Valley"
"Egypt",EG,"Arish","North Sinai"
"Egypt",EG,"Port Said","Port Said"
"Egypt",EG,"Al Khānkah","Qalyubia"
"Egypt",EG,"Al Qanāţir al Khayrīyah","Qalyubia"
"Egypt",EG,"Banhā","Qalyubia"
"Egypt",EG,"Qalyūb","Qalyubia"
"Egypt",EG,"Shibīn al Qanāṭir","Qalyubia"
"Egypt",EG,"Toukh","Qalyubia"
"Egypt",EG,"Dishnā","Qena"
"Egypt",EG,"Farshūţ","Qena"
"Egypt",EG,"Isnā","Qena"
"Egypt",EG,"Kousa","Qena"
"Egypt",EG,"Naja' Ḥammādī","Qena"
"Egypt",EG,"Qinā","Qena"
"Egypt",EG,"Al Quşayr","Red Sea"
"Egypt",EG,"El Gouna","Red Sea"
"Egypt",EG,"Hurghada","Red Sea"
"Egypt",EG,"Makadi Bay","Red Sea"
"Egypt",EG,"Marsa Alam","Red Sea"
"Egypt",EG,"Ras Gharib","Red Sea"
"Egypt",EG,"Safaga","Red Sea"
"Egypt",EG,"10th of Ramadan","Sharqia"
"Egypt",EG,"Al Qurein","Sharqia"
"Egypt",EG,"Awlad Saqr","Sharqia"
"Egypt",EG,"Bilbeis","Sharqia"
"Egypt",EG,"Diyarb Negm","Sharqia"
"Egypt",EG,"El Husseiniya","Sharqia"
"Egypt",EG,"Faqous","Sharqia"
"Egypt",EG,"Hihya","Sharqia"
"Egypt",EG,"Kafr Saqr","Sharqia"
"Egypt",EG,"Markaz Abū Ḩammād","Sharqia"
"Egypt",EG,"Mashtoul El Souk","Sharqia"
"Egypt",EG,"Minya El Qamh","Sharqia"
"Egypt",EG,"New Salhia","Sharqia"
"Egypt",EG,"Zagazig","Sharqia"
"Egypt",EG,"Akhmīm","Sohag"
"Egypt",EG,"Al Balyanā","Sohag"
"Egypt",EG,"Al Manshāh","Sohag"
"Egypt",EG,"Jirjā","Sohag"
"Egypt",EG,"Juhaynah","Sohag"
"Egypt",EG,"Markaz Jirjā","Sohag"
"Egypt",EG,"Markaz Sūhāj","Sohag"
"Egypt",EG,"Sohag","Sohag"
"Egypt",EG,"Ţahţā","Sohag"
"Egypt",EG,"Dahab","South Sinai"
"Egypt",EG,"El-Tor","South Sinai"
"Egypt",EG,"Nuwaybi‘a","South Sinai"
"Egypt",EG,"Saint Catherine","South Sinai"
"Egypt",EG,"Sharm el-Sheikh","South Sinai"
"Egypt",EG,"Ain Sukhna","Suez"
"Egypt",EG,"Suez","Suez"
"El Salvador",SV,"Ahuachapán","Ahuachapán Department"
"El Salvador",SV,"Atiquizaya","Ahuachapán Department"
"El Salvador",SV,"Concepción de Ataco","Ahuachapán Department"
"El Salvador",SV,"Guaymango","Ahuachapán Department"
"El Salvador",SV,"Jujutla","Ahuachapán Department"
"El Salvador",SV,"San Francisco Menéndez","Ahuachapán Department"
"El Salvador",SV,"Tacuba","Ahuachapán Department"
"El Salvador",SV,"Sensuntepeque","Cabañas Department"
"El Salvador",SV,"Victoria","Cabañas Department"
"El Salvador",SV,"Chalatenango","Chalatenango Department"
"El Salvador",SV,"Nueva Concepción","Chalatenango Department"
"El Salvador",SV,"Cojutepeque","Cuscatlán Department"
"El Salvador",SV,"San Martín","Cuscatlán Department"
"El Salvador",SV,"Suchitoto","Cuscatlán Department"
"El Salvador",SV,"Tecoluca","Cuscatlán Department"
"El Salvador",SV,"Tenancingo","Cuscatlán Department"
"El Salvador",SV,"Antiguo Cuscatlán","La Libertad Department"
"El Salvador",SV,"Ciudad Arce","La Libertad Department"
"El Salvador",SV,"La Libertad","La Libertad Department"
"El Salvador",SV,"Nuevo Cuscatlán","La Libertad Department"
"El Salvador",SV,"Quezaltepeque","La Libertad Department"
"El Salvador",SV,"San Juan Opico","La Libertad Department"
"El Salvador",SV,"San Pablo Tacachico","La Libertad Department"
"El Salvador",SV,"Santa Tecla","La Libertad Department"
"El Salvador",SV,"Zaragoza","La Libertad Department"
"El Salvador",SV,"El Rosario","La Paz Department"
"El Salvador",SV,"Olocuilta","La Paz Department"
"El Salvador",SV,"San Pedro Masahuat","La Paz Department"
"El Salvador",SV,"Santiago Nonualco","La Paz Department"
"El Salvador",SV,"Zacatecoluca","La Paz Department"
"El Salvador",SV,"Anamorós","La Unión Department"
"El Salvador",SV,"Conchagua","La Unión Department"
"El Salvador",SV,"Intipucá","La Unión Department"
"El Salvador",SV,"La Unión","La Unión Department"
"El Salvador",SV,"Nueva Esparta","La Unión Department"
"El Salvador",SV,"Pasaquina","La Unión Department"
"El Salvador",SV,"San Alejo","La Unión Department"
"El Salvador",SV,"Santa Rosa de Lima","La Unión Department"
"El Salvador",SV,"Cacaopera","Morazán Department"
"El Salvador",SV,"Corinto","Morazán Department"
"El Salvador",SV,"Guatajiagua","Morazán Department"
"El Salvador",SV,"Jocoro","Morazán Department"
"El Salvador",SV,"San Francisco","Morazán Department"
"El Salvador",SV,"Sociedad","Morazán Department"
"El Salvador",SV,"Chapeltique","San Miguel Department"
"El Salvador",SV,"Chinameca","San Miguel Department"
"El Salvador",SV,"Chirilagua","San Miguel Department"
"El Salvador",SV,"Ciudad Barrios","San Miguel Department"
"El Salvador",SV,"El Tránsito","San Miguel Department"
"El Salvador",SV,"Lolotique","San Miguel Department"
"El Salvador",SV,"Moncagua","San Miguel Department"
"El Salvador",SV,"Nueva Guadalupe","San Miguel Department"
"El Salvador",SV,"San Miguel","San Miguel Department"
"El Salvador",SV,"San Rafael Oriente","San Miguel Department"
"El Salvador",SV,"Sesori","San Miguel Department"
"El Salvador",SV,"Aguilares","San Salvador Department"
"El Salvador",SV,"Apopa","San Salvador Department"
"El Salvador",SV,"Ayutuxtepeque","San Salvador Department"
"El Salvador",SV,"Cuscatancingo","San Salvador Department"
"El Salvador",SV,"Delgado","San Salvador Department"
"El Salvador",SV,"El Paisnal","San Salvador Department"
"El Salvador",SV,"Guazapa","San Salvador Department"
"El Salvador",SV,"Ilopango","San Salvador Department"
"El Salvador",SV,"Mejicanos","San Salvador Department"
"El Salvador",SV,"Panchimalco","San Salvador Department"
"El Salvador",SV,"Rosario de Mora","San Salvador Department"
"El Salvador",SV,"San Marcos","San Salvador Department"
"El Salvador",SV,"San Salvador","San Salvador Department"
"El Salvador",SV,"Santo Tomás","San Salvador Department"
"El Salvador",SV,"Soyapango","San Salvador Department"
"El Salvador",SV,"Tonacatepeque","San Salvador Department"
"El Salvador",SV,"Apastepeque","San Vicente Department"
"El Salvador",SV,"San Sebastián","San Vicente Department"
"El Salvador",SV,"San Vicente","San Vicente Department"
"El Salvador",SV,"Candelaria de La Frontera","Santa Ana Department"
"El Salvador",SV,"Chalchuapa","Santa Ana Department"
"El Salvador",SV,"Coatepeque","Santa Ana Department"
"El Salvador",SV,"El Congo","Santa Ana Department"
"El Salvador",SV,"Metapán","Santa Ana Department"
"El Salvador",SV,"Santa Ana","Santa Ana Department"
"El Salvador",SV,"Texistepeque","Santa Ana Department"
"El Salvador",SV,"Acajutla","Sonsonate Department"
"El Salvador",SV,"Armenia","Sonsonate Department"
"El Salvador",SV,"Izalco","Sonsonate Department"
"El Salvador",SV,"Juayúa","Sonsonate Department"
"El Salvador",SV,"Nahuizalco","Sonsonate Department"
"El Salvador",SV,"San Antonio del Monte","Sonsonate Department"
"El Salvador",SV,"Sonsonate","Sonsonate Department"
"El Salvador",SV,"Sonzacate","Sonsonate Department"
"El Salvador",SV,"Berlín","Usulután Department"
"El Salvador",SV,"Concepción Batres","Usulután Department"
"El Salvador",SV,"Jiquilisco","Usulután Department"
"El Salvador",SV,"Jucuapa","Usulután Department"
"El Salvador",SV,"Jucuarán","Usulután Department"
"El Salvador",SV,"Ozatlán","Usulután Department"
"El Salvador",SV,"Puerto El Triunfo","Usulután Department"
"El Salvador",SV,"San Agustín","Usulután Department"
"El Salvador",SV,"Santa Elena","Usulután Department"
"El Salvador",SV,"Santiago de María","Usulután Department"
"El Salvador",SV,"Usulután","Usulután Department"
"Equatorial Guinea",GQ,"San Antonio de Palé","Annobón Province"
"Equatorial Guinea",GQ,"Malabo","Bioko Norte Province"
"Equatorial Guinea",GQ,"Rebola","Bioko Norte Province"
"Equatorial Guinea",GQ,"Santiago de Baney","Bioko Norte Province"
"Equatorial Guinea",GQ,"Luba","Bioko Sur Province"
"Equatorial Guinea",GQ,"Acurenam","Centro Sur Province"
"Equatorial Guinea",GQ,"Bicurga","Centro Sur Province"
"Equatorial Guinea",GQ,"Evinayong","Centro Sur Province"
"Equatorial Guinea",GQ,"Ebebiyin","Kié-Ntem Province"
"Equatorial Guinea",GQ,"Mikomeseng","Kié-Ntem Province"
"Equatorial Guinea",GQ,"Ncue","Kié-Ntem Province"
"Equatorial Guinea",GQ,"Nsang","Kié-Ntem Province"
"Equatorial Guinea",GQ,"Bata","Litoral Province"
"Equatorial Guinea",GQ,"Bitica","Litoral Province"
"Equatorial Guinea",GQ,"Cogo","Litoral Province"
"Equatorial Guinea",GQ,"Machinda","Litoral Province"
"Equatorial Guinea",GQ,"Mbini","Litoral Province"
"Equatorial Guinea",GQ,"Río Campo","Litoral Province"
"Equatorial Guinea",GQ,"Aconibe","Wele-Nzas Province"
"Equatorial Guinea",GQ,"Ayene","Wele-Nzas Province"
"Equatorial Guinea",GQ,"Añisoc","Wele-Nzas Province"
"Equatorial Guinea",GQ,"Mengomeyén","Wele-Nzas Province"
"Equatorial Guinea",GQ,"Mongomo","Wele-Nzas Province"
"Equatorial Guinea",GQ,"Nsok","Wele-Nzas Province"
"Eritrea",ER,"Keren","Anseba Region"
"Eritrea",ER,"Adi Keyh","Debub Region"
"Eritrea",ER,"Dek’emhāre","Debub Region"
"Eritrea",ER,"Mendefera","Debub Region"
"Eritrea",ER,"Ak’ordat","Gash-Barka Region"
"Eritrea",ER,"Barentu","Gash-Barka Region"
"Eritrea",ER,"Teseney","Gash-Barka Region"
"Eritrea",ER,"Asmara","Maekel Region"
"Eritrea",ER,"Massawa","Northern Red Sea Region"
"Eritrea",ER,"Assab","Southern Red Sea Region"
"Eritrea",ER,"Edd","Southern Red Sea Region"
"Estonia",EE,"Anija vald","Harju County"
"Estonia",EE,"Aruküla","Harju County"
"Estonia",EE,"Haabneeme","Harju County"
"Estonia",EE,"Harku","Harju County"
"Estonia",EE,"Harku vald","Harju County"
"Estonia",EE,"Jõelähtme vald","Harju County"
"Estonia",EE,"Jüri","Harju County"
"Estonia",EE,"Kehra","Harju County"
"Estonia",EE,"Keila","Harju County"
"Estonia",EE,"Kiili","Harju County"
"Estonia",EE,"Kiili vald","Harju County"
"Estonia",EE,"Kose","Harju County"
"Estonia",EE,"Kuusalu","Harju County"
"Estonia",EE,"Laagri","Harju County"
"Estonia",EE,"Loksa","Harju County"
"Estonia",EE,"Loksa linn","Harju County"
"Estonia",EE,"Loo","Harju County"
"Estonia",EE,"Maardu","Harju County"
"Estonia",EE,"Maardu linn","Harju County"
"Estonia",EE,"Paldiski","Harju County"
"Estonia",EE,"Pringi","Harju County"
"Estonia",EE,"Raasiku","Harju County"
"Estonia",EE,"Rae vald","Harju County"
"Estonia",EE,"Riisipere","Harju County"
"Estonia",EE,"Rummu","Harju County"
"Estonia",EE,"Saku","Harju County"
"Estonia",EE,"Saku vald","Harju County"
"Estonia",EE,"Saue","Harju County"
"Estonia",EE,"Saue vald","Harju County"
"Estonia",EE,"Tabasalu","Harju County"
"Estonia",EE,"Tallinn","Harju County"
"Estonia",EE,"Turba","Harju County"
"Estonia",EE,"Vaida","Harju County"
"Estonia",EE,"Viimsi","Harju County"
"Estonia",EE,"Viimsi vald","Harju County"
"Estonia",EE,"Kärdla","Hiiu County"
"Estonia",EE,"Iisaku","Ida-Viru County"
"Estonia",EE,"Jõhvi","Ida-Viru County"
"Estonia",EE,"Jõhvi vald","Ida-Viru County"
"Estonia",EE,"Kiviõli","Ida-Viru County"
"Estonia",EE,"Kohtla-Järve","Ida-Viru County"
"Estonia",EE,"Kohtla-Nõmme","Ida-Viru County"
"Estonia",EE,"Lüganuse vald","Ida-Viru County"
"Estonia",EE,"Narva","Ida-Viru County"
"Estonia",EE,"Narva-Jõesuu","Ida-Viru County"
"Estonia",EE,"Narva-Jõesuu linn","Ida-Viru County"
"Estonia",EE,"Püssi","Ida-Viru County"
"Estonia",EE,"Sillamäe","Ida-Viru County"
"Estonia",EE,"Toila","Ida-Viru County"
"Estonia",EE,"Voka","Ida-Viru County"
"Estonia",EE,"Järva-Jaani","Järva County"
"Estonia",EE,"Koeru","Järva County"
"Estonia",EE,"Paide","Järva County"
"Estonia",EE,"Paide linn","Järva County"
"Estonia",EE,"Särevere","Järva County"
"Estonia",EE,"Türi","Järva County"
"Estonia",EE,"Türi vald","Järva County"
"Estonia",EE,"Jõgeva","Jõgeva County"
"Estonia",EE,"Jõgeva vald","Jõgeva County"
"Estonia",EE,"Mustvee","Jõgeva County"
"Estonia",EE,"Põltsamaa","Jõgeva County"
"Estonia",EE,"Põltsamaa vald","Jõgeva County"
"Estonia",EE,"Haapsalu","Lääne County"
"Estonia",EE,"Haapsalu linn","Lääne County"
"Estonia",EE,"Hullo","Lääne County"
"Estonia",EE,"Lääne-Nigula vald","Lääne County"
"Estonia",EE,"Taebla","Lääne County"
"Estonia",EE,"Uuemõisa","Lääne County"
"Estonia",EE,"Vormsi vald","Lääne County"
"Estonia",EE,"Aseri","Lääne-Viru County"
"Estonia",EE,"Haljala","Lääne-Viru County"
"Estonia",EE,"Haljala vald","Lääne-Viru County"
"Estonia",EE,"Kadrina","Lääne-Viru County"
"Estonia",EE,"Kadrina vald","Lääne-Viru County"
"Estonia",EE,"Kunda","Lääne-Viru County"
"Estonia",EE,"Pajusti","Lääne-Viru County"
"Estonia",EE,"Rakke","Lääne-Viru County"
"Estonia",EE,"Rakvere","Lääne-Viru County"
"Estonia",EE,"Rakvere vald","Lääne-Viru County"
"Estonia",EE,"Sõmeru","Lääne-Viru County"
"Estonia",EE,"Tamsalu","Lääne-Viru County"
"Estonia",EE,"Tapa","Lääne-Viru County"
"Estonia",EE,"Tapa vald","Lääne-Viru County"
"Estonia",EE,"Vaiatu","Lääne-Viru County"
"Estonia",EE,"Vinni","Lääne-Viru County"
"Estonia",EE,"Vinni vald","Lääne-Viru County"
"Estonia",EE,"Viru-Nigula vald","Lääne-Viru County"
"Estonia",EE,"Väike-Maarja","Lääne-Viru County"
"Estonia",EE,"Väike-Maarja vald","Lääne-Viru County"
"Estonia",EE,"Audru","Pärnu County"
"Estonia",EE,"Kihnu vald","Pärnu County"
"Estonia",EE,"Kilingi-Nõmme","Pärnu County"
"Estonia",EE,"Lihula","Pärnu County"
"Estonia",EE,"Linaküla","Pärnu County"
"Estonia",EE,"Paikuse","Pärnu County"
"Estonia",EE,"Pärnu","Pärnu County"
"Estonia",EE,"Pärnu linn","Pärnu County"
"Estonia",EE,"Pärnu-Jaagupi","Pärnu County"
"Estonia",EE,"Saarde vald","Pärnu County"
"Estonia",EE,"Sauga","Pärnu County"
"Estonia",EE,"Sindi","Pärnu County"
"Estonia",EE,"Tootsi","Pärnu County"
"Estonia",EE,"Tori vald","Pärnu County"
"Estonia",EE,"Uulu","Pärnu County"
"Estonia",EE,"Vändra","Pärnu County"
"Estonia",EE,"Kanepi","Põlva County"
"Estonia",EE,"Kanepi vald","Põlva County"
"Estonia",EE,"Põlva","Põlva County"
"Estonia",EE,"Põlva vald","Põlva County"
"Estonia",EE,"Räpina","Põlva County"
"Estonia",EE,"Räpina vald","Põlva County"
"Estonia",EE,"Järvakandi","Rapla County"
"Estonia",EE,"Kehtna","Rapla County"
"Estonia",EE,"Kehtna vald","Rapla County"
"Estonia",EE,"Kohila","Rapla County"
"Estonia",EE,"Kohila vald","Rapla County"
"Estonia",EE,"Märjamaa","Rapla County"
"Estonia",EE,"Märjamaa vald","Rapla County"
"Estonia",EE,"Rapla","Rapla County"
"Estonia",EE,"Rapla vald","Rapla County"
"Estonia",EE,"Kuressaare","Saare County"
"Estonia",EE,"Liiva","Saare County"
"Estonia",EE,"Muhu vald","Saare County"
"Estonia",EE,"Orissaare","Saare County"
"Estonia",EE,"Ruhnu","Saare County"
"Estonia",EE,"Ruhnu vald","Saare County"
"Estonia",EE,"Tehumardi","Saare County"
"Estonia",EE,"Alatskivi","Tartu County"
"Estonia",EE,"Elva","Tartu County"
"Estonia",EE,"Kallaste","Tartu County"
"Estonia",EE,"Kambja vald","Tartu County"
"Estonia",EE,"Kurepalu","Tartu County"
"Estonia",EE,"Kõrveküla","Tartu County"
"Estonia",EE,"Luunja","Tartu County"
"Estonia",EE,"Luunja vald","Tartu County"
"Estonia",EE,"Nõo","Tartu County"
"Estonia",EE,"Nõo vald","Tartu County"
"Estonia",EE,"Peipsiääre vald","Tartu County"
"Estonia",EE,"Puhja","Tartu County"
"Estonia",EE,"Tartu","Tartu County"
"Estonia",EE,"Tartu linn","Tartu County"
"Estonia",EE,"Tartu vald","Tartu County"
"Estonia",EE,"Ülenurme","Tartu County"
"Estonia",EE,"Otepää vald","Valga County"
"Estonia",EE,"Tõrva","Valga County"
"Estonia",EE,"Valga","Valga County"
"Estonia",EE,"Abja-Paluoja","Viljandi County"
"Estonia",EE,"Karksi-Nuia","Viljandi County"
"Estonia",EE,"Mõisaküla","Viljandi County"
"Estonia",EE,"Suure-Jaani","Viljandi County"
"Estonia",EE,"Viiratsi","Viljandi County"
"Estonia",EE,"Viljandi","Viljandi County"
"Estonia",EE,"Viljandi vald","Viljandi County"
"Estonia",EE,"Võhma","Viljandi County"
"Estonia",EE,"Antsla","Võru County"
"Estonia",EE,"Antsla vald","Võru County"
"Estonia",EE,"Rõuge","Võru County"
"Estonia",EE,"Rõuge vald","Võru County"
"Estonia",EE,"Vana-Antsla","Võru County"
"Estonia",EE,"Värska","Võru County"
"Estonia",EE,"Võru","Võru County"
"Estonia",EE,"Võru vald","Võru County"
"Ethiopia",ET,"Addis Ababa","Addis Ababa"
"Ethiopia",ET,"Administrative Zone 2","Afar Region"
"Ethiopia",ET,"Administrative Zone 3","Afar Region"
"Ethiopia",ET,"Asaita","Afar Region"
"Ethiopia",ET,"Dubti","Afar Region"
"Ethiopia",ET,"Gewanē","Afar Region"
"Ethiopia",ET,"Semera","Afar Region"
"Ethiopia",ET,"Āwash","Afar Region"
"Ethiopia",ET,"Abomsa","Amhara Region"
"Ethiopia",ET,"Addiet Canna","Amhara Region"
"Ethiopia",ET,"Bahir Dar","Amhara Region"
"Ethiopia",ET,"Batī","Amhara Region"
"Ethiopia",ET,"Bichena","Amhara Region"
"Ethiopia",ET,"Burē","Amhara Region"
"Ethiopia",ET,"Dabat","Amhara Region"
"Ethiopia",ET,"Debark’","Amhara Region"
"Ethiopia",ET,"Debre Birhan","Amhara Region"
"Ethiopia",ET,"Debre Mark’os","Amhara Region"
"Ethiopia",ET,"Debre Sīna","Amhara Region"
"Ethiopia",ET,"Debre Tabor","Amhara Region"
"Ethiopia",ET,"Debre Werk’","Amhara Region"
"Ethiopia",ET,"Dejen","Amhara Region"
"Ethiopia",ET,"Desē","Amhara Region"
"Ethiopia",ET,"Finote Selam","Amhara Region"
"Ethiopia",ET,"Gondar","Amhara Region"
"Ethiopia",ET,"Kemisē","Amhara Region"
"Ethiopia",ET,"Kombolcha","Amhara Region"
"Ethiopia",ET,"Lalībela","Amhara Region"
"Ethiopia",ET,"North Shewa Zone","Amhara Region"
"Ethiopia",ET,"North Wollo Zone","Amhara Region"
"Ethiopia",ET,"Robīt","Amhara Region"
"Ethiopia",ET,"South Gondar Zone","Amhara Region"
"Ethiopia",ET,"South Wollo Zone","Amhara Region"
"Ethiopia",ET,"Wag Hemra Zone","Amhara Region"
"Ethiopia",ET,"Were Īlu","Amhara Region"
"Ethiopia",ET,"Werota","Amhara Region"
"Ethiopia",ET,"Ādīs Zemen","Amhara Region"
"Ethiopia",ET,"Asosa","Benishangul-Gumuz Region"
"Ethiopia",ET,"Metekel","Benishangul-Gumuz Region"
"Ethiopia",ET,"Dire Dawa","Dire Dawa"
"Ethiopia",ET,"Administrative Zone 1","Gambela Region"
"Ethiopia",ET,"Gambēla","Gambela Region"
"Ethiopia",ET,"Harar","Harari Region"
"Ethiopia",ET,"Arsi Zone","Oromia Region"
"Ethiopia",ET,"Bedelē","Oromia Region"
"Ethiopia",ET,"Bedēsa","Oromia Region"
"Ethiopia",ET,"Bishoftu","Oromia Region"
"Ethiopia",ET,"Deder","Oromia Region"
"Ethiopia",ET,"Dembī Dolo","Oromia Region"
"Ethiopia",ET,"Dodola","Oromia Region"
"Ethiopia",ET,"East Harerghe Zone","Oromia Region"
"Ethiopia",ET,"East Shewa Zone","Oromia Region"
"Ethiopia",ET,"East Wellega Zone","Oromia Region"
"Ethiopia",ET,"Fichē","Oromia Region"
"Ethiopia",ET,"Gebre Guracha","Oromia Region"
"Ethiopia",ET,"Gelemso","Oromia Region"
"Ethiopia",ET,"Genet","Oromia Region"
"Ethiopia",ET,"Gimbi","Oromia Region"
"Ethiopia",ET,"Ginir","Oromia Region"
"Ethiopia",ET,"Goba","Oromia Region"
"Ethiopia",ET,"Gorē","Oromia Region"
"Ethiopia",ET,"Guji Zone","Oromia Region"
"Ethiopia",ET,"Gēdo","Oromia Region"
"Ethiopia",ET,"Hagere Maryam","Oromia Region"
"Ethiopia",ET,"Huruta","Oromia Region"
"Ethiopia",ET,"Hāgere Hiywet","Oromia Region"
"Ethiopia",ET,"Hīrna","Oromia Region"
"Ethiopia",ET,"Illubabor Zone","Oromia Region"
"Ethiopia",ET,"Jimma","Oromia Region"
"Ethiopia",ET,"Jimma Zone","Oromia Region"
"Ethiopia",ET,"Kibre Mengist","Oromia Region"
"Ethiopia",ET,"Kofelē","Oromia Region"
"Ethiopia",ET,"Mendī","Oromia Region"
"Ethiopia",ET,"Metahāra","Oromia Region"
"Ethiopia",ET,"Metu","Oromia Region"
"Ethiopia",ET,"Mojo","Oromia Region"
"Ethiopia",ET,"Mēga","Oromia Region"
"Ethiopia",ET,"Nazrēt","Oromia Region"
"Ethiopia",ET,"Nejo","Oromia Region"
"Ethiopia",ET,"North Shewa Zone","Oromia Region"
"Ethiopia",ET,"Sebeta","Oromia Region"
"Ethiopia",ET,"Sendafa","Oromia Region"
"Ethiopia",ET,"Shakiso","Oromia Region"
"Ethiopia",ET,"Shambu","Oromia Region"
"Ethiopia",ET,"Shashemenē","Oromia Region"
"Ethiopia",ET,"Sirre","Oromia Region"
"Ethiopia",ET,"Tulu Bolo","Oromia Region"
